model,# taxa,method_long,# sites,# genes,replicate,FN rate,data_revised,method,M2,M3,M4,sites_25,sites_50,sites_100,sites_200,genes_500,genes_1000
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,24,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,25,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,26,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,27,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,28,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,29,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,30,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,31,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,32,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,33,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,34,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,35,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,36,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,37,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,38,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,39,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,40,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,41,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,42,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,43,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,44,0.125,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,45,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,46,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,47,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,48,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,49,0.125,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,25,1000,50,0,11-taxon - M1,RAxML,0,0,0,1,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,1,0.25,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,2,0.375,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,3,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,4,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,5,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,6,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,7,0.25,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,8,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,9,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,10,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,11,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,12,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,13,0.25,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,14,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,15,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,16,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,17,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,18,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,19,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,20,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,21,0.25,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,22,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,23,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,24,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,25,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,26,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,27,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,28,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,29,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,30,0.25,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,31,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,32,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,33,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,34,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,35,0.25,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,36,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,37,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,38,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,39,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,40,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,41,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,42,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,43,0.125,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,44,0.25,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,45,0.25,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,46,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,47,0.25,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,48,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,49,0.375,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,50,100,50,0,11-taxon - M1,ASTRAL,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,1,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,2,0.375,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,3,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,4,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,5,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,6,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,7,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,8,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,9,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,10,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,11,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,12,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,13,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,14,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,15,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,16,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,17,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,18,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,19,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,20,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,21,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,22,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,23,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,24,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,25,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,26,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,27,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,28,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,29,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,30,0.375,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,31,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,32,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,33,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,34,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,35,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,36,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,37,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,38,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,39,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,40,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,41,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,42,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,43,0.125,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,44,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,45,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,46,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,47,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,48,0.25,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,49,0.5,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,50,100,50,0,11-taxon - M1,NJst,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,1,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,2,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,3,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,4,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,5,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,6,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,7,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,8,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,9,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,10,0.25,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,11,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,12,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,13,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,14,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,15,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,16,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,17,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,18,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,19,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,20,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,21,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,22,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,23,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,24,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,25,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,26,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,27,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,28,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,29,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,30,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,31,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,32,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,33,0.25,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,34,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,35,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,36,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,37,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,38,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,39,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,40,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,41,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,42,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,43,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,44,0,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,50,100,45,0.125,11-taxon - M1,RAxML,0,0,0,1,1,0,0,0,0
